,State,NAPCS School ID,NCES ID,School Name,ModCount,Virtual Flag,Locale,Address,City,County,ZIP,Latitude,Longitude,nearest_tc,distance
3665,MI,C2612025,260101808324,The New Standard,1,No,Suburban,2040 W Carpenter,Flint,Genesee County,48505,43.077310,-83.715639,Hurley Medical Center,3.8707936788317
3666,MI,C2612028,260101004846,Michigan Educational Choice Center: Trix Elementary,1,No,Urban,20045 Joann St,DETROIT,Wayne County,48205,42.4442,-82.991,Ascension St. John Hospital,4.261763947546253
3667,MI,C2612030,260101405502,Highland Park Public School Academy - Barber Elementary,1,No,Suburban,45 EAST BUENA VISTA ST,Highland Park,Wayne County,48203,42.40176,-83.09261,Henry Ford Hospital,2.3744816946148837
3668,MI,C2612034,260100608389,Wsc Academy - Ypsilanti,1,No,Suburban,855 Jefferson St,Ypsilanti,Washtenaw County,48197,42.229045,-83.620936,St. Joseph Mercy Ann Arbor,3.0597733309945507
3669,MI,C2612040,260102906170,Muskegon Heights Public School Academy - High School,4,No,Suburban,2441 Sanford St,Muskegon,Muskegon County,49444,43.207611,-86.247489,Mercy Health Hackley Campus,1.0021091675029905
3670,MI,C2612046,260101308336,Capstone Academy Charter School (Sda),1,No,Urban,3500 John R Street,DETROIT,Wayne County,48201,42.347247,-83.05523,DMC - Detroit Receiving Hospital,0.424657685194024
3671,MI,C2612054,260095808009,Lincoln-King Academy,1,No,Urban,13436 Grove St,DETROIT,Wayne County,48235,42.41406,-83.177897,DMC - Sinai-Grace Hospital,0.4142004336193338
3672,MI,C2612060,260100008333,BAY CITY ACADEMY  FARRAGUT CAMPUS,1,(blank),Urban,301 N Farragut St,Bay City,Bay County,48708,43.59239,-83.87984,Ascension St. Mary's of Michigan,11.934307043677178
3673,MI,C2613001,260105508473,Battle Creek Montessori Academy,1,No,Suburban,399 20Th St N,SPRINGFIELD,CALHOUN COUNTY,49037,42.320336,-85.219692,Bronson Battle Creek Hospital,2.2330137982404077
3674,MI,C2613002,260104208555,Branch Line School,1,No,Urban,16360 Hubbard St,Livonia,Wayne County,48154,42.407191,-83.362553,St. Mary Mercy Hospital,2.3096099945814466
3675,MI,C2613004,260106608474,Covenant House Academy Grand Rapids,1,No,Urban,50 Antoine St SW,Grand Rapids,Kent County,49507,42.9474,-85.6691,Mercy Health Saint Mary's,0.8170020234714976
3676,MI,C2613006,260104808503,Detroit Achievement Academy,1,No,Urban,7000 Outer Drive,DETROIT,Wayne County,48235,42.419856,-83.202009,DMC - Sinai-Grace Hospital,1.0076993739508495
3677,MI,C2613007,260106208462,Detroit Public Safety Academy,1,No,Urban,1250 Rosa Parks Blvd,DETROIT,Wayne County,48216,42.330063,-83.078385,DMC - Detroit Receiving Hospital,1.9847427186719486
3678,MI,C2613009,260103908567,Genesee Stem Academy,1,No,Suburban,5240 Calkins Road,Flint,Genesee County,48532,43.01774,-83.781271,Hurley Medical Center,3.8458586171211255
3679,MI,C2613010,260105008571,Great Lakes Learning Academy,1,Yes,Suburban,2875 EYDE PKWY,East Lansing,INGHAM COUNTY,48823,42.715863,-84.457436,Sparrow Hospital,4.143777366308634
3680,MI,C2613011,260103708453,Greater Heights Academy,1,No,Suburban,3196 W Pasadena Ave,Flint,Genesee County,48504,43.047233,-83.740512,Hurley Medical Center,2.498811407925537
3681,MI,C2613012,260104008512,iCademy,1,Yes,Suburban,8485 Homestead Dr,Zeeland,Ottawa County,49464,42.810233,-85.99441,Metro Health - University of Michigan Health,14.341665542462996
3682,MI,C2613014,260104608517,Kingsbury Academy,1,No,Rural,5000 Hosner Rd,Oxford,Oakland County,48370,42.871756,-83.202206,McLaren Lapeer Region,14.490647652078126
3683,MI,C2613015,260106308558,LAKESIDE ACADEMY,1,No,Urban,3921 OAKLAND DR,Kalamazoo,Kalamazoo County,49008,42.252069,-85.614143,Bronson Methodist Hospital,2.8826977443035893
3684,MI,C2613016,260105808544,Lifetech Academy,1,Yes,Urban,3101 Technology Blvd,LANSING,INGHAM COUNTY,48910,42.703435,-84.518543,Sparrow Hospital,2.2841824454896558
3685,MI,C2613017,260103508448,Macomb Montessori Academy,1,No,Urban,14057 East Nine Mile Road,Warren,Oakland County,48089,42.460836,-83.118268,DMC - Sinai-Grace Hospital,4.3550407429200595
3686,MI,C2613018,260107008516,Michigan Great Lakes Virtual Academy,1,Yes,Town,1309 Madison Rd,MANISTEE,Manistee County,49660,44.219431,-86.305533,Munson Medical Center,49.674777110677766
3687,MI,C2613019,260104508573,Momentum Academy,1,No,Suburban,60 S Lynn Ave,Waterford,Oakland County,48328,42.636436,-83.335473,McLaren Oakland,2.2744001598518246
3688,MI,C2613021,260106708568,Muskegon Montessori Academy For Environmental Change,1,No,Suburban,2950 Mccracken,Norton Shores,Muskegon County,49441,43.198929,-86.292516,Mercy Health Hackley Campus,2.951196665813781
3689,MI,C2613024,260106808546,Oakside Scholars Charter Academy,1,No,Suburban,355 Summit Dr,Waterford,Oakland County,48328,42.644709,-83.335726,McLaren Oakland,2.322151093641977
3690,MI,C2613025,260104708578,Rising Stars Academy,1,No,Suburban,23855 Lawrence,Center Line,Macomb County,48015,42.469789,-83.032558,Ascension St. John Hospital,6.954901983534304
3691,MI,C2613026,260104108481,Sarah J. Webber Media Arts Academy,1,No,Urban,48980 Woodward Ave,Pontiac,Oakland County,48342,42.642627,-83.297769,McLaren Oakland,0.4529007437820848
3692,MI,C2613029,260106108531,Taylor Preparatory High School,1,No,Urban,9540 Telegraph Rd,TAYLOR,Wayne County,48180,42.225344,-83.269364,Beaumont Hospital - Dearborn,5.294156972956039
3693,MI,C2613030,260105108518,The James And Grace Lee Boggs School,1,No,Urban,4141 Mitchell St,DETROIT,Wayne County,48207,42.361075,-83.033145,DMC - Detroit Receiving Hospital,1.2680408025334073
3694,MI,C2613031,260103608432,Tipton Academy PK-3,1,No,Suburban,1615 Belton St,Garden City,Wayne County,48135,42.321778,-83.313914,Beaumont Hospital - Dearborn,5.52960100592201
3695,MI,C2613032,260105308562,Waterford Montessori Academy,1,No,Suburban,4860 Midland Ave,Waterford,Oakland County,48329,42.695246,-83.384747,McLaren Oakland,6.175087042157504
3696,MI,C2613033,260105608577,Way Academy - Flint,1,Yes,Urban,817 E Kearsley St,Flint,Genesee County,48503,43.020714,-83.683686,Hurley Medical Center,1.09648673851404
3697,MI,C2613035,260095208401,UNIVERSITY PREPARATORY SCIENCE AND MATH  ELEMENTARY,1,(blank),Urban,2251 Antietam Ave,DETROIT,Wayne County,48207,42.348281,-83.030998,DMC - Detroit Receiving Hospital,1.3094081027270557
3698,MI,C2613036,260102308423,W-A-Y Academy - Chicago Site,1,Yes,Urban,19321 W Chicago St,DETROIT,Wayne County,48228,42.364275,-83.230769,DMC - Sinai-Grace Hospital,4.525039605741555
3699,MI,C2614001,260109208670,Alternative Educational Academy Of Ogemaw County,1,No,Rural,2389 S M 76,West Branch,Ogemaw County,48661,44.276119,-84.228835,MidMichigan Medical Center-Midland,44.28809312267822
3700,MI,C2614002,260107208593,Blended Learning Academies Credit Recovery High School,1,No,Rural,1754 E Clark Rd,LANSING,Clinton County,48906,42.812949,-84.529231,Sparrow Hospital,5.452959636054597
3701,MI,C2614003,260108008635,Canton Preparatory High School,1,No,Suburban,46610 Cherry Hill Rd,Canton,Wayne County,48187,42.308936,-83.497608,St. Mary Mercy Hospital,7.583184292455941
3702,MI,C2614004,260108808645,Covenant House Academy Muskegon,1,No,Urban,125 Catherine Ave,Muskegon,Muskegon County,49442,43.227537,-86.241098,Mercy Health Hackley Campus,0.41176914470197695
3703,MI,C2614007,260109008657,East Shore Leadership Academy,1,No,Suburban,1403 7Th St,PORT HURON,St. Clair County,48060,42.968918,-82.427559,McLaren Macomb,35.533087221805836
3704,MI,C2614008,260106408523,GLOBAL TECH ACADEMY,1,(blank),Suburban,1715 E Forest Ave,Ypsilanti,Washtenaw County,48198,42.250224,-83.576556,St. Joseph Mercy Ann Arbor,4.18181880098304
3705,MI,C2614009,260108208597,Grand River Academy,1,No,Urban,28111 8 Mile Rd,Livonia,Wayne County,48152,42.43771,-83.454104,St. Mary Mercy Hospital,3.926821213092309
3706,MI,C2614010,260107108603,Innocademy Allegan Campus,1,No,Rural,2611 56Th St,Fennville,Allegan County,49408,42.610064,-86.094644,Metro Health - University of Michigan Health,25.615572553409425
3707,MI,C2614012,260104408497,JACKSON PREPARATORY  EARLY COLLEGE,1,(blank),Rural,2111 Emmons Rd,Jackson,Jackson County,49201,42.167358,-84.40639,Henry Ford Allegiance Health,5.8105712823672375
3708,MI,C2614013,260107508633,New Paradigm College Prep,1,No,Urban,4001 29Th St,DETROIT,Wayne County,48210,42.334812,-83.109866,Henry Ford Hospital,2.597673045273459
3709,MI,C2614014,260107608613,PATHWAYS ACADEMY,1,No,Urban,11340 E Jefferson Ave,DETROIT,Wayne County,48214,42.366679,-82.97096,DMC - Detroit Receiving Hospital,4.42259224836373
3710,MI,C2614017,260107408589,Way Michigan,1,Yes,Urban,407 E Fort St,DETROIT,Wayne County,48226,42.332872,-83.042594,DMC - Detroit Receiving Hospital,1.5671942137111574
3711,MI,C2614019,260097408496,Detroit Leadership Academy,1,No,Urban,5845 Auburn St,DETROIT,Wayne County,48228,42.331184,-83.232615,Beaumont Hospital - Dearborn,2.974452639099818
3712,MI,C2614020,260023908656,Redford Service Learning Academy,1,No,Suburban,25490 Grand River Ave,Redford,Wayne County,48240,42.431159,-83.29177,Beaumont Hospital - Farmington Hills,1.9311328214451182
3713,MI,C2614021,260024908580,George Washington Carver Elementary School,4,No,Suburban,14510 2Nd Ave,Highland Park,Wayne County,48203,42.408439,-83.101622,Henry Ford Hospital,2.926349097092705
3714,MI,C2614022,260024908630,GEORGE WASHINGTON CARVER MIDDLE SCHOOL,4,No,Suburban,14510 2Nd Ave,Highland Park,Wayne County,48203,42.408439,-83.101622,Henry Ford Hospital,2.926349097092705
3715,MI,C2614026,260102908649,Muskegon Heights Public School Academy - Edgewood Elementary,1,No,Suburban,3028 Howden St,Muskegon,Muskegon County,49444,43.197139,-86.237363,"Mercy Health, Mercy Campus",1.5509151117252036
3716,MI,C2614027,260102908671,Muskegon Heights Public School Academy - Middle,1,No,Suburban,55 E Sherman Blvd,Muskegon,Muskegon County,49444,43.204656,-86.243417,Mercy Health Hackley Campus,1.180270135329146
3717,MI,C2615001,260109808720,Augusta Academy,1,No,Suburban,600 West Michigan,Augusta,Kalamazoo County,49012,42.33559,-85.356994,Bronson Battle Creek Hospital,9.122310544755143
3718,MI,C2615002,260108308634,EAGLES NEST ACADEMY,1,(blank),Urban,5005 Cloverlawn Dr,Flint,Genesee County,48504,43.059864,-83.731035,Hurley Medical Center,2.932902720501866
3719,MI,C2615005,260109908744,KALAMAZOO COVENANT ACADEMY,1,(blank),Urban,400 W Crosstown Parkway,Kalamazoo,Kalamazoo County,49001,42.276482,-85.587770,Bronson Methodist Hospital,0.7279463008258815
3720,MI,C2615006,260110008739,Keys Grace Academy,1,No,Suburban,27321 Hampden Street,Madison Heights,Oakland County,48071,42.49382,-83.114544,Beaumont Hospital - Royal Oak,4.187882014935844
3721,MI,C2615007,260109608751,Light Of The World Academy,1,No,Suburban,550 E Hamburg,Pinckney,Livingston County,48169,42.459418,-83.941025,Michigan Medicine,16.246774408558768
3722,MI,C2615008,260108908646,NEW SCHOOL HIGH,1,(blank),Suburban,46250 Ann Arbor Road,Plymouth,Wayne County,48170,42.358487,-83.497957,St. Mary Mercy Hospital,5.382364749308528
3723,MI,C2615009,260103608745,Tipton Academy 4-7,1,No,Suburban,29205 Florence,Garden City,Wayne County,48135,42.31474,-83.328588,Beaumont Hospital - Dearborn,6.07343859893996
3724,MI,C2615010,260011408728,Black River Public School Elementary,4,No,Urban,513 Columbia Avenue,Holland,Ottawa County,49423,42.777977,-86.100051,Metro Health - University of Michigan Health,20.08868985607836
3725,MI,C2615011,260023208742,Detroit Edison Public School Academy - High School,1,No,Urban,3402 St Aubin,DETROIT,Wayne County,48207,42.351557,-83.037805,DMC - Detroit Receiving Hospital,0.9221215255714222
3726,MI,C2615012,260109507913,Excel Charter Academy-Grand River Prep School,1,No,Urban,650 52Nd St SE,Grand Rapids,Kent County,49548,42.86926,-85.64903,Metro Health - University of Michigan Health,3.6256019886198128
3727,MI,C2616002,260109708715,GATEWAY TO SUCCESS ACADEMY,1,(blank),Rural,526 N SCOTTVILLE RD,SCOTTVILLE,Mason County,49454,43.964334,-86.278104,Mercy Health Hackley Campus,51.33933245882128
3728,MI,C2616003,260110708801,Highpoint Virtual Academy Of Michigan,1,Yes,Rural,210 East Mesick Avenue,Mesick,Wexford County,49668,44.404959,-85.71145,Munson Medical Center,24.82605629067289
3729,MI,C2616004,260111008797,Inkster Preparatory Academy,1,No,Suburban,27355 Woodsfield Street,Inkster,Wayne County,48141,42.307077,-83.309798,Beaumont Hospital - Dearborn,5.009959464160161
3730,MI,C2616005,260109308687,LAKE SUPERIOR ACADEMY,1,(blank),Rural,8936 S MACKINAC TRL,Sault S Marie,Chippewa County,49783,46.375504,-84.407132,Munson Medical Center,126.55158878018447
3731,MI,C2616006,260110808791,Livingston Classical Academy,1,No,Suburban,8877 Main Street,Whitmore Lake,Washtenaw County,48189,42.41353,-83.762881,Michigan Medicine,9.125719186941847
3732,MI,C2616008,260094908764,Lighthouse Academy - The Pier,1,No,Urban,703 Ball Avenue NE,Grand Rapids,Kent County,49503,42.975621,-85.631371,Spectrum Health - Butterworth Hospital,1.7521475634688874
3733,MI,C2616009,260098608795,American International Academy - Middle/High,1,No,Suburban,27100 Avondale,Inkster,Wayne County,48141,42.30486,-83.309729,Beaumont Hospital - Dearborn,4.9733561157917485
3734,MI,C2616010,260021108769,Huron Academy (Grades 3-7),1,No,Suburban,36301 Utica Road,Clinton Township,Macomb County,48035,42.562385,-82.968466,Henry Ford Macomb Hospitals,3.6504726594484036
3735,MI,C2616011,260099804881,New Paradigm Glazer Academy,1,No,Urban,2001 La Belle St,DETROIT,Wayne County,48238,42.399329,-83.117235,Henry Ford Hospital,2.7155203485904678
3736,MI,C2616012,260016908798,Marvin L. Winans Academy Of Performing Arts - Middle School,1,No,Urban,9740 Mckinney,DETROIT,Wayne County,48224,42.413676,-82.947714,Ascension St. John Hospital,1.7381270826016308
3737,MI,C2617001,260110108714,CORNERSTONE JEFFERSONDOUGLASS ACADEMY,1,(blank),Urban,6861 E Nevada,DETROIT,Wayne County,48234,42.427420,-83.030272,Henry Ford Hospital,4.9899767122797725
3738,MI,C2617003,260111508828,Distinctive College Prep,1,No,Suburban,19360 Harper Avenue,Harper Woods,Wayne County,48225,42.428060,-82.924361,Ascension St. John Hospital,0.784009476524808
3739,MI,C2617005,260111408807,Michigan International Prep School,1,Yes,Rural,8989 E Colony Road,Elsie,Clinton County,48831,43.045944,-84.388821,Sparrow Hospital,22.78172031841454
3740,MI,C2617009,260101308822,Capstone-Wayne Co. Juvenile Detention Fac.,1,No,Urban,1326 St Antoine,DETROIT,Wayne County,48226,42.336997,-83.040779,DMC - Detroit Receiving Hospital,1.3645698252159586
3741,MI,C2617013,260030108809,Frontier International Academy - Elementary,1,No,Urban,28111 Imperial Drive,Warren,Macomb,48093,42.503243,-83.000783,Ascension St. John Hospital,7.275930757479828
3742,MI,C2617015,260096708813,Michigan Mathematics and Science Academy Middle/High,1,No,Urban,27300 Dequindre Road,Warren,Macomb County,48092,42.494121,-83.083615,Beaumont Hospital - Royal Oak,5.687509940205491
3743,MI,C2617016,260101308820,Capstone Academy Charter School-Mayfield,1,No,Urban,15255 Mayfield,DETROIT,Wayne County,48205,42.422640,-82.964091,Ascension St. John Hospital,2.5388334315196497
3744,MI,C2617018,260110408772,SUCCESS VIRTUAL LEARNING CENTERS OF MICHIGAN,1,Yes,Rural,7188 Avenue B,Vestaburg,Montcalm County,48891,43.396112,-84.907946,MidMichigan Medical Center-Midland,36.40107315066086
3745,MI,C2617019,260104808796,Detroit Prep,1,No,Urban,8411 Sylvester St,DETROIT,Wayne County,48214,42.371664,-83.003834,DMC - Detroit Receiving Hospital,2.9334818498906174
3746,MI,C2618002,260112208877,Flextech High School Shepherd,1,No,Rural,380 W Blanchard Rd,Shepherd,Isabella County,48883,43.524133,-84.851077,MidMichigan Medical Center-Midland,30.530132807317106
3747,MI,C2618003,260105308898,Waterford Montessori Academy - Elizabeth Lake Road,1,No,Suburban,4350 Elizabeth Lake Rd,Waterford,Oakland County,48328,42.639643,-83.372171,McLaren Oakland,4.135759259342876
3748,MI,C2618005,260098608907,American International Academy Middle School,1,No,Suburban,28955 Rosewood St,Inkster,Wayne County,48141,42.299146,-83.32547,Beaumont Hospital - Dearborn,5.708008416213233
3749,MI,C2618006,260111508897,Distinctive College Prep. - Redford,1,No,Suburban,17175 Olympia,Redford,WAYNE,48240,42.41526,-83.295341,Beaumont Hospital - Farmington Hills,2.586120824935352
3750,MI,C2618007,260112008890,Uplift Michigan Academy,1,Yes,Rural,W526 Division St,Stephenson,Menominee County,49887,45.417212,-87.602626,HSHS St. Vincent Hospital,66.37739355750267
3751,MI,C2618008,260007908857,Cole Academy East,1,Yes,Rural,2921 E Coleman Rd,East Lansing,Clinton County,48823,42.773373,-84.501685,Sparrow Hospital,3.1990110811239627
3752,MI,C2618009,260111208844,MICHIGAN ONLINE SCHOOL,1,Yes,Rural,209 S State St,Gobles,Van Buren County,49055,42.359310,-85.878611,Bronson Methodist Hospital,16.06347389365991
3753,MI,C2618011,260111608870,Pembroke Academy,1,No,Urban,19940 Mansfield St,DETROIT,Wayne County,48235,42.439415,-83.205846,"Ascension of Providence Hospital, Southfield Campus",1.2829283871046342
3754,MI,C2618013,260112108906,The Woodley Leadership Academy,1,No,Urban,1300 Malzahn St,Saginaw,Saginaw County,48602,43.426019,-83.988845,Covenant Healthcare,1.65291231932157
3755,MI,C2618015,260111108826,FRANCIS STREET PRIMARY SCHOOL,1,(blank),Urban,1320 Francis Street,Jackson,Jackson County,49203,42.232050,-84.404271,Henry Ford Allegiance Health,1.426199311470857
3756,MI,C2618017,260110608786,SAGINAW COVENANT ACADEMY,1,(blank),Urban,508 S WASHINGTON AVE,Saginaw,Saginaw County,48607,43.428147,-83.939921,Ascension St. Mary's of Michigan,0.21352636343790762
3757,MI,C2619001,260112408908,FLINT CULTURAL CENTER ACADEMY,1,(blank),Urban,1200 ROBERT T LONGWAY BLVD,Flint,Genesee County,48503,43.024302,-83.680613,Hurley Medical Center,1.2610797031194683
3758,MI,C2619002,260105008885,GREAT LAKES LEARNING ACADEMY HS,1,(blank),Suburban,2875 EYDE PKWY,East Lansing,INGHAM COUNTY,48823,42.715863,-84.457436,Sparrow Hospital,4.143777366308634
3759,MI,C2619003,260112308912,IVYWOOD CLASSICAL ACADEMY,1,(blank),Suburban,14356 GENOA CT,Plymouth,Wayne County,48170,42.386257,-83.515521,St. Mary Mercy Hospital,5.70090660021117
3760,MI,C2619004,260023908945,Oak Park Service Learning Academy Opsla,1,No,Suburban,21700 Marlow St,Oak Park,Oakland County,48237,42.453599,-83.195198,"Ascension of Providence Hospital, Southfield Campus",0.5952357247040235
3761,MI,C2619005,260112508931,WESTFIELD CHARTER ACADEMY,1,(blank),Suburban,27201 W CHICAGO,Redford,Wayne County,48239,42.362112,-83.311239,St. Mary Mercy Hospital,5.248154895267128
3762,MI,C2619006,260112508928,WESTFIELD PREPARATORY HIGH SCHOOL,1,(blank),Suburban,23750 Elmira,Redford,Wayne County,48239,42.369448,-83.273313,DMC - Sinai-Grace Hospital,5.7750299316678
3763,MI,C2619009,260111908865,OLD MISSION PENINSULA SCHOOL,1,(blank),Rural,2699 Island View Rd,Traverse City,Grand Traverse County,49686,44.873768,-85.520964,Munson Medical Center,9.814090025119226
3764,MI,C2619010,260095808944,ADAMSYOUNG BUILDING,1,(blank),Urban,13130 GROVE ST,DETROIT,Wayne County,48235,42.414999,-83.174748,DMC - Sinai-Grace Hospital,0.477630480435373
3765,MI,C2619011,260113108964,CENTER LINE PREPARATORY ACADEMY,1,(blank),Suburban,8155 Ritter,Center Line,Macomb County,48015,42.479699,-83.025332,Ascension St. John Hospital,7.021990310637164
3766,MI,C2619012,260111708953,FLEX HIGH BURTON,1,(blank),Suburban,1245 S CENTER RD,Burton,Genesee County,48509,43.011840,-83.634174,Hurley Medical Center,3.66049519808044
3767,MI,C2619016,260112908940,SIGMA ACADEMY FOR LEADERSHIP AND EARLY MIDDLE COLLEGE,1,(blank),Suburban,53 Candler St,Highland Park,Wayne County,48203,42.414818,-83.101424,Henry Ford Hospital,3.3490655605204136
3768,MI,C2694002,260007400502,Concord Academy-Petoskey,1,No,Rural,2468 Atkins Rd,PETOSKEY,Emmet County,49770,45.361347,-84.917901,Munson Medical Center,54.51462935678177
3769,MI,C2695002,260010600688,Agbu Alex & Marie Manoogian School,1,No,Urban,22001 Northwestern Hwy,SOUTHFIELD,Oakland County,48075,42.454479,-83.218023,"Ascension of Providence Hospital, Southfield Campus",0.6943804843242123
3770,MI,C2695004,260006700463,Bay-Arenac Community High School,1,No,Suburban,805 Langstaff St,Essexville,Bay County,48732,43.611894,-83.839515,Ascension St. Mary's of Michigan,13.83776691898217
3771,MI,C2695005,260011400705,Black River Public School,1,No,Urban,491 Columbia Ave,Holland,Ottawa County,49423,42.778973,-86.100071,Metro Health - University of Michigan Health,20.070796834176676
3772,MI,C2695006,260007900543,Cole Academy,1,No,Urban,1915 West Mount Hope Ave,LANSING,INGHAM COUNTY,48910,42.711928,-84.577587,Sparrow Hospital,2.6437434962436837
3773,MI,C2695007,260006900485,Concord Academy-Boyne,1,No,Rural,401 East Dietz Rd,Boyne City,Charlevoix County,49712,45.190379,-84.973955,Munson Medical Center,44.14085010495947
3774,MI,C2695009,260012100740,Honey Creek Community School,1,No,Suburban,235 Spencer Ln,Ypsilanti,Washtenaw County,48198,42.252,-83.5724,St. Joseph Mercy Ann Arbor,4.36124564692404
3775,MI,C2695011,260007100492,Joseph K. Lumsden Bahweting Anishnabe Academy,1,No,Rural,1301 Marquette Ave,Sault Sainte Marie,Chippewa County,49783,46.481029,-84.332781,Munson Medical Center,134.64834706545687
3776,MI,C2695012,260010100637,Macomb Academy,1,No,Suburban,39092 Garfield Rd,Clinton Township,Macomb County,48038,42.585031,-82.951164,Henry Ford Macomb Hospitals,2.1188372020367434
3777,MI,C2695013,260010300646,Nah Tah Wahsh Public School Academy,1,No,Rural,14911 Hannahville B1 Rd,Wilson,Menominee County,49896,45.650614,-87.346718,UP Health System-Marquette,62.51985873188711
3778,MI,C2695015,260009000594,New Branches School,1,No,Urban,3662 Poinsettia Avenue SE,Grand Rapids,Kent County,49508,42.89588,-85.634931,Mercy Health Saint Mary's,4.518945003725029
3779,MI,C2695017,260011200703,Walden Green Montessori,1,No,Suburban,17339 Roosevelt Rd,Spring Lake,Ottawa County,49456,43.088467,-86.219067,"Mercy Health, Mercy Campus",8.107166125956923
3780,MI,C2695018,260007600517,Woodland Park Academy,1,No,Suburban,2083 Grand Blanc Rd,Grand Blanc,Genesee County,48439,42.91706,-83.668244,Ascension Genesys Hospital,2.3093330204319393
3781,MI,C2695021,260008801118,Da Vinci Institute (K-8),1,Yes,Suburban,559 Murphy St,Jackson,Jackson County,49202,42.275055,-84.416382,Henry Ford Allegiance Health,2.0637633586300748
3782,MI,C2696001,260014001192,Commonwealth Comm Dev Academy,1,No,Urban,13477 Eureka St,HAMTRAMCK,Wayne County,48212,42.416445,-83.056285,Henry Ford Hospital,3.676076478031202
3783,MI,C2696006,260008200546,Mid-Michigan Leadership Academy,1,No,Urban,730 West Maple St,LANSING,INGHAM COUNTY,48906,42.746334,-84.561137,Sparrow Hospital,1.5629715350201958
3784,MI,C2696009,260007000486,Northwest Academy (Charlevoix Montessori),1,No,Town,115 West Hurlbut St,Charlevoix,Charlevoix County,49720,45.314089,-85.258898,Munson Medical Center,42.56478901207679
3785,MI,C2697001,260015200931,Casman Alternative Academy,1,No,Town,225 9Th St,MANISTEE,Manistee County,49660,44.2373,-86.31154,Munson Medical Center,48.947258487129055
3786,MI,C2697002,260015100915,Chatfield School,1,No,Rural,231 Lake Dr,Lapeer,Lapeer County,48446,43.048679,-83.339152,McLaren Lapeer Region,1.3517817848377098
3787,MI,C2697003,260017301042,The Dearborn Academy,1,No,Urban,19310 Ford Rd,Dearborn,Wayne County,48128,42.328792,-83.234282,Beaumont Hospital - Dearborn,2.847153230493159
3788,MI,C2697004,260017501044,Dove Academy Of Detroit,1,No,Urban,20001 Wexford,DETROIT,Wayne County,48234,42.441224,-83.067033,Henry Ford Hospital,5.159488425811972
3789,MI,C2697005,260017101040,Henry Ford Academy,1,No,Urban,20900 Oakwood Blvd,Dearborn,Wayne County,48124,42.302541,-83.237677,Beaumont Hospital - Dearborn,1.4588448244358876
3790,MI,C2697010,260017801047,Timbuktu Academy Of Science And Technology,1,No,Urban,10800 East Canfield St,DETROIT,Wayne County,48214,42.380661,-82.985832,DMC - Detroit Receiving Hospital,4.03381210329558
3791,MI,C2697011,260016401005,Washtenaw Technical Middle College,1,No,Suburban,4800 East Huron River Dr,Ann Arbor,Washtenaw County,48105,42.263371,-83.663719,St. Joseph Mercy Ann Arbor,0.4175961585756896
3792,MI,C2697012,260014200804,Countryside Academy - High School,1,No,Rural,4800 Meadowbrook Rd,Benton Harbor,Berrien County,49022,42.077769,-86.343365,Memorial Hospital of South Bend,27.631358695770505
3793,MI,C2697016,260015300934,North Star Academy,1,No,Rural,3030 Wright St,Marquette,Marquette County,49855,46.558118,-87.457758,UP Health System-Marquette,2.7354706040180115
3794,MI,C2698001,260022201181,Ann Arbor Learning Community,1,No,Suburban,4377 Textile Rd,Ypsilanti,Washtenaw County,48197,42.202,-83.6731,St. Joseph Mercy Ann Arbor,4.441569606913832
3795,MI,C2698002,260018101053,Arbor Academy,1,No,Urban,55 Arbor St,Battle Creek,CALHOUN COUNTY,49015,42.30134,-85.214206,Bronson Battle Creek Hospital,2.751288203516466
3796,MI,C2698005,260020701134,Creative Technologies Academy,1,No,Town,350 Pine St,Cedar Springs,Kent County,49319,43.226996,-85.560171,Spectrum Health - Butterworth Hospital,18.561876733718893
3797,MI,C2698006,260023401204,David Ellis Academy,1,No,Urban,18977 Schaefer Hwy,DETROIT,Wayne County,48235,42.42997,-83.180585,DMC - Sinai-Grace Hospital,0.7555323968885781
3798,MI,C2698008,260022901199,HOPE ACADEMY,1,No,Urban,12121 Broadstreet Ave,DETROIT,Wayne County,48204,42.379303,-83.135333,Henry Ford Hospital,2.666586315402901
3799,MI,C2698009,260018401062,Oakland Academy,1,No,Urban,6325 Oakland Dr,PORTAGE,Kalamazoo County,49024,42.225581,-85.613783,Bronson Methodist Hospital,4.478325941340207
3800,MI,C2698010,260022801198,STAR INTERNATIONAL ACADEMY,1,No,Suburban,24425 Hass St,Dearborn Heights,Wayne County,48127,42.332197,-83.27617,Beaumont Hospital - Dearborn,4.282070058946129
3801,MI,C2698011,260023701207,Universal Academy,1,No,Urban,4833 Ogden,DETROIT,Wayne County,48210,42.328137,-83.145603,Henry Ford Hospital,4.115973665789784
3802,MI,C2698012,260023001200,Weston Technical Academy,1,No,Urban,22930 Chippewa St,DETROIT,Wayne County,48219,42.43911,-83.27005,Beaumont Hospital - Farmington Hills,2.773340105471473
3803,MI,C2698013,260018601543,Crossroads Charter Academy Middle/High School,4,No,Town,215 SPRUCE ST W,Big Rapids,Mecosta County,49307,43.700400,-85.484700,"Mercy Health, Mercy Campus",49.88103962144758
3804,MI,C2699006,260025101229,Burton Glen Charter Academy,1,No,Suburban,4171 East Atherton Rd,Burton,Genesee County,48519,42.992151,-83.627755,Hurley Medical Center,4.423038716364848
